DOB,DateMeasured,Age_days,Age_weeks,Population,Generation,Line,Mouse_ID,Sex,Environment,BodyWeight_g,TailLength_mm
10/29/18,11/19/18,21,3,BRAZIL,N11,193x255,193x255_BZ19,F,COLD,6.36,
10/29/18,11/24/18,26,3.714285714,BRAZIL,N11,193x255,193x255_BZ19,F,COLD,7.26,62
10/29/18,12/2/18,34,4.857142857,BRAZIL,N11,193x255,193x255_BZ19,F,COLD,8.72,64.5
10/29/18,12/16/18,48,6.857142857,BRAZIL,N11,193x255,193x255_BZ19,F,COLD,9.94,67.5
10/29/18,12/29/18,61,8.714285714,BRAZIL,N11,193x255,193x255_BZ19,F,COLD,10.03,70
10/29/18,1/10/19,73,10.42857143,BRAZIL,N11,193x255,193x255_BZ19,F,COLD,10.72,
10/29/18,1/16/19,79,11.28571429,BRAZIL,N11,193x255,193x255_BZ19,F,COLD,10.86,71
10/29/18,11/19/18,21,3,BRAZIL,N11,193x255,193x255_BZ21,F,COLD,6.6,
10/29/18,11/24/18,26,3.714285714,BRAZIL,N11,193x255,193x255_BZ21,F,COLD,7.6,63.5
10/29/18,12/2/18,34,4.857142857,BRAZIL,N11,193x255,193x255_BZ21,F,COLD,9.26,65
10/29/18,12/16/18,48,6.857142857,BRAZIL,N11,193x255,193x255_BZ21,F,COLD,11.85,70.5
10/29/18,12/29/18,61,8.714285714,BRAZIL,N11,193x255,193x255_BZ21,F,COLD,11.32,72.5
10/29/18,1/10/19,73,10.42857143,BRAZIL,N11,193x255,193x255_BZ21,F,COLD,11.91,
10/29/18,1/16/19,79,11.28571429,BRAZIL,N11,193x255,193x255_BZ21,F,COLD,11.83,73
10/29/18,11/19/18,21,3,BRAZIL,N11,193x255,193x255_BZ23,F,RT,7.27,
10/29/18,11/24/18,26,3.714285714,BRAZIL,N11,193x255,193x255_BZ23,F,RT,8.14,61.5
10/29/18,12/2/18,34,4.857142857,BRAZIL,N11,193x255,193x255_BZ23,F,RT,9.22,66.5
10/29/18,12/16/18,48,6.857142857,BRAZIL,N11,193x255,193x255_BZ23,F,RT,11.13,73.5
10/29/18,12/29/18,61,8.714285714,BRAZIL,N11,193x255,193x255_BZ23,F,RT,11.63,77
10/29/18,1/10/19,73,10.42857143,BRAZIL,N11,193x255,193x255_BZ23,F,RT,11.44,
10/29/18,1/16/19,79,11.28571429,BRAZIL,N11,193x255,193x255_BZ23,F,RT,11.79,77.5
11/23/18,12/16/18,23,3.285714286,BRAZIL,N11,193x255,193x255_BZ18,M,RT,6.23,
11/23/18,12/18/18,25,3.571428571,BRAZIL,N11,193x255,193x255_BZ18,M,RT,6.29,61.5
11/23/18,1/1/19,39,5.571428571,BRAZIL,N11,193x255,193x255_BZ18,M,RT,9.76,70
11/23/18,1/9/19,47,6.714285714,BRAZIL,N11,193x255,193x255_BZ18,M,RT,10.31,75.5
11/23/18,1/16/19,54,7.714285714,BRAZIL,N11,193x255,193x255_BZ18,M,RT,10.38,75.5
11/23/18,1/31/19,69,9.857142857,BRAZIL,N11,193x255,193x255_BZ18,M,RT,10.91,
11/23/18,2/2/19,71,10.14285714,BRAZIL,N11,193x255,193x255_BZ18,M,RT,10.92,80
11/23/18,12/16/18,23,3.285714286,BRAZIL,N11,193x255,193x255_BZ20,M,COLD,6.72,
11/23/18,12/18/18,25,3.571428571,BRAZIL,N11,193x255,193x255_BZ20,M,COLD,6.81,64
11/23/18,1/1/19,39,5.571428571,BRAZIL,N11,193x255,193x255_BZ20,M,COLD,11.28,68
11/23/18,1/9/19,47,6.714285714,BRAZIL,N11,193x255,193x255_BZ20,M,COLD,11.2,69
11/23/18,1/16/19,54,7.714285714,BRAZIL,N11,193x255,193x255_BZ20,M,COLD,11.35,72.5
11/23/18,1/31/19,69,9.857142857,BRAZIL,N11,193x255,193x255_BZ20,M,COLD,12.18,
11/23/18,2/2/19,71,10.14285714,BRAZIL,N11,193x255,193x255_BZ20,M,COLD,12.29,74
11/23/18,12/16/18,23,3.285714286,BRAZIL,N11,193x255,193x255_BZ25,F,COLD,6.9,
11/23/18,12/18/18,25,3.571428571,BRAZIL,N11,193x255,193x255_BZ25,F,COLD,7.24,65.5
11/23/18,1/1/19,39,5.571428571,BRAZIL,N11,193x255,193x255_BZ25,F,COLD,10.54,67.5
11/23/18,1/9/19,47,6.714285714,BRAZIL,N11,193x255,193x255_BZ25,F,COLD,11.13,72
11/23/18,1/16/19,54,7.714285714,BRAZIL,N11,193x255,193x255_BZ25,F,COLD,10.92,73.5
11/23/18,1/31/19,69,9.857142857,BRAZIL,N11,193x255,193x255_BZ25,F,COLD,11.72,
11/23/18,2/2/19,71,10.14285714,BRAZIL,N11,193x255,193x255_BZ25,F,COLD,11.62,75.5
11/23/18,12/16/18,23,3.285714286,BRAZIL,N11,193x255,193x255_BZ27,F,RT,7.56,
11/23/18,12/18/18,25,3.571428571,BRAZIL,N11,193x255,193x255_BZ27,F,RT,7.71,67
11/23/18,1/1/19,39,5.571428571,BRAZIL,N11,193x255,193x255_BZ27,F,RT,10.01,74
11/23/18,1/9/19,47,6.714285714,BRAZIL,N11,193x255,193x255_BZ27,F,RT,11.16,77.5
11/23/18,1/16/19,54,7.714285714,BRAZIL,N11,193x255,193x255_BZ27,F,RT,11.63,78
11/23/18,1/31/19,69,9.857142857,BRAZIL,N11,193x255,193x255_BZ27,F,RT,11.66,
11/23/18,2/2/19,71,10.14285714,BRAZIL,N11,193x255,193x255_BZ27,F,RT,10.87,80.5
11/23/18,12/16/18,23,3.285714286,BRAZIL,N11,193x255,193x255_BZ29,F,COLD,6.78,
11/23/18,12/18/18,25,3.571428571,BRAZIL,N11,193x255,193x255_BZ29,F,COLD,6.73,
11/23/18,1/1/19,39,5.571428571,BRAZIL,N11,193x255,193x255_BZ29,F,COLD,9.89,
11/23/18,1/9/19,47,6.714285714,BRAZIL,N11,193x255,193x255_BZ29,F,COLD,10.83,
11/23/18,1/16/19,54,7.714285714,BRAZIL,N11,193x255,193x255_BZ29,F,COLD,10.67,
11/23/18,1/31/19,69,9.857142857,BRAZIL,N11,193x255,193x255_BZ29,F,COLD,11.53,
11/23/18,2/2/19,71,10.14285714,BRAZIL,N11,193x255,193x255_BZ29,F,COLD,11.34,73
1/8/19,2/2/19,25,3.571428571,BRAZIL,N11,193x255,193x255_BZ22,M,RT,6.96,59
1/8/19,2/16/19,39,5.571428571,BRAZIL,N11,193x255,193x255_BZ22,M,RT,11.01,71
1/8/19,2/25/19,48,6.857142857,BRAZIL,N11,193x255,193x255_BZ22,M,RT,11.34,75
1/8/19,3/4/19,55,7.857142857,BRAZIL,N11,193x255,193x255_BZ22,M,RT,12.05,75
1/8/19,3/17/19,68,9.714285714,BRAZIL,N11,193x255,193x255_BZ22,M,RT,12.52,79
11/13/18,12/5/18,22,3.142857143,BRAZIL,N11,19x13,19x13_NY11,F,COLD,7.24,48
11/13/18,12/8/18,25,3.571428571,BRAZIL,N11,19x13,19x13_NY11,F,COLD,9.04,50.5
11/13/18,12/16/18,33,4.714285714,NEW_YORK,N11,19x13,19x13_NY11,F,COLD,12.04,56.5
11/13/18,12/29/18,46,6.571428571,NEW_YORK,N11,19x13,19x13_NY11,F,COLD,14.49,63.5
11/13/18,1/12/19,60,8.571428571,NEW_YORK,N11,19x13,19x13_NY11,F,COLD,14.92,67.5
11/13/18,1/21/19,69,9.857142857,NEW_YORK,N11,19x13,19x13_NY11,F,COLD,15.39,69
11/13/18,1/26/19,74,10.57142857,NEW_YORK,N11,19x13,19x13_NY11,F,COLD,14.6,69
11/13/18,12/5/18,22,3.142857143,NEW_YORK,N11,19x13,19x13_NY13,F,COLD,6.93,48
11/13/18,12/8/18,25,3.571428571,NEW_YORK,N11,19x13,19x13_NY13,F,COLD,8.77,49
11/13/18,12/16/18,33,4.714285714,NEW_YORK,N11,19x13,19x13_NY13,F,COLD,11.26,55
11/13/18,12/29/18,46,6.571428571,NEW_YORK,N11,19x13,19x13_NY13,F,COLD,13.34,62.5
11/13/18,1/12/19,60,8.571428571,NEW_YORK,N11,19x13,19x13_NY13,F,COLD,13.57,64.5
11/13/18,1/21/19,69,9.857142857,NEW_YORK,N11,19x13,19x13_NY13,F,COLD,14.36,66
11/13/18,1/26/19,74,10.57142857,NEW_YORK,N11,19x13,19x13_NY13,F,COLD,13.62,66
11/13/18,12/5/18,22,3.142857143,NEW_YORK,N11,19x13,19x13_NY14,M,COLD,7.04,48
11/13/18,12/8/18,25,3.571428571,NEW_YORK,N11,19x13,19x13_NY14,M,COLD,9.38,51.5
11/13/18,12/16/18,33,4.714285714,NEW_YORK,N11,19x13,19x13_NY14,M,COLD,12.35,56
11/13/18,12/29/18,46,6.571428571,NEW_YORK,N11,19x13,19x13_NY14,M,COLD,15.13,65
11/13/18,1/12/19,60,8.571428571,NEW_YORK,N11,19x13,19x13_NY14,M,COLD,15.58,68.5
11/13/18,1/21/19,69,9.857142857,NEW_YORK,N11,19x13,19x13_NY14,M,COLD,15.75,69.5
11/13/18,1/26/19,74,10.57142857,NEW_YORK,N11,19x13,19x13_NY14,M,COLD,15.52,69.5
11/13/18,12/5/18,22,3.142857143,NEW_YORK,N11,19x13,19x13_NY15,F,RT,6.77,46.5
11/13/18,12/8/18,25,3.571428571,NEW_YORK,N11,19x13,19x13_NY15,F,RT,7.9,49.5
11/13/18,12/16/18,33,4.714285714,NEW_YORK,N11,19x13,19x13_NY15,F,RT,9.87,57
11/13/18,12/29/18,46,6.571428571,NEW_YORK,N11,19x13,19x13_NY15,F,RT,10.81,65
11/13/18,1/12/19,60,8.571428571,NEW_YORK,N11,19x13,19x13_NY15,F,RT,12.52,66.5
11/13/18,1/21/19,69,9.857142857,NEW_YORK,N11,19x13,19x13_NY15,F,RT,12.55,67.5
11/13/18,1/26/19,74,10.57142857,NEW_YORK,N11,19x13,19x13_NY15,F,RT,11.32,67.5
12/30/18,1/25/19,26,3.714285714,NEW_YORK,N11,19x13,19x13_NY16,M,COLD,9.91,53.5
12/30/18,1/31/19,32,4.571428571,NEW_YORK,N11,19x13,19x13_NY16,M,COLD,12.85,58.5
12/30/18,2/8/19,40,5.714285714,NEW_YORK,N11,19x13,19x13_NY16,M,COLD,15.08,63
12/30/18,2/16/19,48,6.857142857,NEW_YORK,N11,19x13,19x13_NY16,M,COLD,15.25,60
12/30/18,2/28/19,60,8.571428571,NEW_YORK,N11,19x13,19x13_NY16,M,COLD,15.85,67.5
12/30/18,3/8/19,68,9.714285714,NEW_YORK,N11,19x13,19x13_NY16,M,COLD,16.61,68
12/30/18,3/17/19,77,11,NEW_YORK,N11,19x13,19x13_NY16,M,COLD,16.2,68
12/30/18,1/25/19,26,3.714285714,NEW_YORK,N11,19x13,19x13_NY17,F,COLD,8.61,53.5
12/30/18,1/31/19,32,4.571428571,NEW_YORK,N11,19x13,19x13_NY17,F,COLD,10.04,55
12/30/18,2/8/19,40,5.714285714,NEW_YORK,N11,19x13,19x13_NY17,F,COLD,11.25,58
12/30/18,2/16/19,48,6.857142857,NEW_YORK,N11,19x13,19x13_NY17,F,COLD,12.35,59
12/30/18,2/28/19,60,8.571428571,NEW_YORK,N11,19x13,19x13_NY17,F,COLD,12.46,64
12/30/18,3/8/19,68,9.714285714,NEW_YORK,N11,19x13,19x13_NY17,F,COLD,13.03,65
12/30/18,3/17/19,77,11,NEW_YORK,N11,19x13,19x13_NY17,F,COLD,12.78,66.5
12/30/18,1/25/19,26,3.714285714,NEW_YORK,N11,19x13,19x13_NY18,M,RT,9.32,53.5
12/30/18,1/31/19,32,4.571428571,NEW_YORK,N11,19x13,19x13_NY18,M,RT,11.16,58
12/30/18,2/8/19,40,5.714285714,NEW_YORK,N11,19x13,19x13_NY18,M,RT,13.46,62.5
12/30/18,2/16/19,48,6.857142857,NEW_YORK,N11,19x13,19x13_NY18,M,RT,15.14,65.5
12/30/18,2/28/19,60,8.571428571,NEW_YORK,N11,19x13,19x13_NY18,M,RT,16.37,69
12/30/18,3/8/19,68,9.714285714,NEW_YORK,N11,19x13,19x13_NY18,M,RT,16.98,69
12/30/18,3/17/19,77,11,NEW_YORK,N11,19x13,19x13_NY18,M,RT,16,69
2/4/19,3/2/19,26,3.714285714,NEW_YORK,N14,19x13,19x13_NY19,F,COLD,10.14,64
2/4/19,3/8/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY19,F,COLD,12.39,66
2/4/19,3/17/19,41,5.857142857,NEW_YORK,N14,19x13,19x13_NY19,F,COLD,13.98,68
2/4/19,4/5/19,60,8.571428571,NEW_YORK,N14,19x13,19x13_NY19,F,COLD,15.02,71.5
2/4/19,4/20/19,75,10.71428571,NEW_YORK,N14,19x13,19x13_NY19,F,COLD,15.13,73
2/4/19,3/2/19,26,3.714285714,NEW_YORK,N14,19x13,19x13_NY20,M,COLD,11.3,66
2/4/19,3/8/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY20,M,COLD,15.04,68.5
2/4/19,3/17/19,41,5.857142857,NEW_YORK,N14,19x13,19x13_NY20,M,COLD,17.58,73
2/4/19,4/5/19,60,8.571428571,NEW_YORK,N14,19x13,19x13_NY20,M,COLD,19.34,77
2/4/19,4/27/19,82,11.71428571,NEW_YORK,N14,19x13,19x13_NY20,M,COLD,21.3,77
2/4/19,3/2/19,26,3.714285714,NEW_YORK,N14,19x13,19x13_NY21,F,RT,10.94,66.5
2/4/19,3/8/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY21,F,RT,12.29,68
2/4/19,3/17/19,41,5.857142857,NEW_YORK,N14,19x13,19x13_NY21,F,RT,12.12,70
2/4/19,4/5/19,60,8.571428571,NEW_YORK,N14,19x13,19x13_NY21,F,RT,15.39,73.5
2/4/19,4/20/19,75,10.71428571,NEW_YORK,N14,19x13,19x13_NY21,F,RT,14.83,74
2/4/19,3/2/19,26,3.714285714,NEW_YORK,N14,19x13,19x13_NY22,M,RT,10.76,65.5
2/4/19,3/8/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY22,M,RT,12.46,67.5
2/4/19,3/17/19,41,5.857142857,NEW_YORK,N14,19x13,19x13_NY22,M,RT,14.82,71.5
2/4/19,4/5/19,60,8.571428571,NEW_YORK,N14,19x13,19x13_NY22,M,RT,17.07,74
2/4/19,4/27/19,82,11.71428571,NEW_YORK,N14,19x13,19x13_NY22,M,RT,17.54,75.5
12/18/18,1/12/19,25,3.571428571,BRAZIL,N11,193x255,193x255_BZ31,F,RT,7,64
12/18/18,1/21/19,34,4.857142857,BRAZIL,N11,193x255,193x255_BZ31,F,RT,8.66,70.5
12/18/18,1/26/19,39,5.571428571,BRAZIL,N11,193x255,193x255_BZ31,F,RT,9.4,73.5
12/18/18,2/2/19,46,6.571428571,BRAZIL,N11,193x255,193x255_BZ31,F,RT,9.43,74.5
12/18/18,2/16/19,60,8.571428571,BRAZIL,N11,193x255,193x255_BZ31,F,RT,10.12,75.5
12/18/18,2/25/19,69,9.857142857,BRAZIL,N11,193x255,193x255_BZ31,F,RT,11.71,76
12/18/18,3/2/19,74,10.57142857,BRAZIL,N11,193x255,193x255_BZ31,F,RT,11.61,79
12/18/18,1/12/19,25,3.571428571,BRAZIL,N11,193x255,193x255_BZ33,F,COLD,7.13,58.5
12/18/18,1/21/19,34,4.857142857,BRAZIL,N11,193x255,193x255_BZ33,F,COLD,9.75,65
12/18/18,1/26/19,39,5.571428571,BRAZIL,N11,193x255,193x255_BZ33,F,COLD,10.33,66.5
12/18/18,2/2/19,46,6.571428571,BRAZIL,N11,193x255,193x255_BZ33,F,COLD,10.29,70
12/18/18,2/16/19,60,8.571428571,BRAZIL,N11,193x255,193x255_BZ33,F,COLD,11.68,
12/18/18,2/25/19,69,9.857142857,BRAZIL,N11,193x255,193x255_BZ33,F,COLD,11.11,
12/18/18,3/2/19,74,10.57142857,BRAZIL,N11,193x255,193x255_BZ33,F,COLD,11.81,71
2/1/19,2/27/19,26,3.714285714,BRAZIL,N11,193x255,193x255_BZ26,M,COLD,7.19,65
2/1/19,3/5/19,32,4.571428571,BRAZIL,N11,193x255,193x255_BZ26,M,COLD,8.68,65.5
2/1/19,3/14/19,41,5.857142857,BRAZIL,N11,193x255,193x255_BZ26,M,COLD,10.3,67
2/1/19,3/26/19,53,7.571428571,BRAZIL,N11,193x255,193x255_BZ26,M,COLD,11.47,72
2/1/19,4/2/19,60,8.571428571,BRAZIL,N11,193x255,193x255_BZ26,M,COLD,12.18,72
2/1/19,4/18/19,76,10.85714286,BRAZIL,N11,193x255,193x255_BZ26,M,COLD,12.12,
2/1/19,4/22/19,80,11.42857143,BRAZIL,N11,193x255,193x255_BZ26,M,COLD,12.87,72.5
2/1/19,2/27/19,26,3.714285714,BRAZIL,N11,193x255,193x255_BZ28,M,COLD,7.91,63.5
2/1/19,3/5/19,32,4.571428571,BRAZIL,N11,193x255,193x255_BZ28,M,COLD,9.5,65
2/1/19,3/14/19,41,5.857142857,BRAZIL,N11,193x255,193x255_BZ28,M,COLD,11.11,68.5
2/1/19,3/26/19,53,7.571428571,BRAZIL,N11,193x255,193x255_BZ28,M,COLD,11.86,71
2/1/19,4/2/19,60,8.571428571,BRAZIL,N11,193x255,193x255_BZ28,M,COLD,12.82,74.5
2/1/19,4/18/19,76,10.85714286,BRAZIL,N11,193x255,193x255_BZ28,M,COLD,13.88,
2/1/19,4/21/19,79,11.28571429,BRAZIL,N11,193x255,193x255_BZ28,M,COLD,14.05,75
2/1/19,2/27/19,26,3.714285714,BRAZIL,N11,193x255,193x255_BZ30,M,RT,8.12,69
2/1/19,3/5/19,32,4.571428571,BRAZIL,N11,193x255,193x255_BZ30,M,RT,9.79,71.5
2/1/19,3/14/19,41,5.857142857,BRAZIL,N11,193x255,193x255_BZ30,M,RT,11.06,76.5
2/1/19,3/26/19,53,7.571428571,BRAZIL,N11,193x255,193x255_BZ30,M,RT,11.63,81
2/1/19,4/2/19,60,8.571428571,BRAZIL,N11,193x255,193x255_BZ30,M,RT,12.58,82
2/1/19,4/18/19,76,10.85714286,BRAZIL,N11,193x255,193x255_BZ30,M,RT,13.93,
2/1/19,4/21/19,79,11.28571429,BRAZIL,N11,193x255,193x255_BZ30,M,RT,14.05,83
4/6/19,5/1/19,25,3.571428571,NEW_YORK,N12,19x13,19x13_NY23,F,COLD,10.29,63.5
4/6/19,5/10/19,34,4.857142857,NEW_YORK,N12,19x13,19x13_NY23,F,COLD,14.61,69
4/6/19,5/16/19,40,5.714285714,NEW_YORK,N12,19x13,19x13_NY23,F,COLD,16,71
4/6/19,5/22/19,46,6.571428571,NEW_YORK,N12,19x13,19x13_NY23,F,COLD,15.98,72
4/6/19,5/30/19,54,7.714285714,NEW_YORK,N12,19x13,19x13_NY23,F,COLD,15.71,73.5
4/6/19,6/20/19,75,10.71428571,NEW_YORK,N12,19x13,19x13_NY23,F,COLD,16.69,74.5
4/6/19,5/1/19,25,3.571428571,NEW_YORK,N12,19x13,19x13_NY24,M,RT,10.69,57.5
4/6/19,5/10/19,34,4.857142857,NEW_YORK,N12,19x13,19x13_NY24,M,RT,15.6,70.5
4/6/19,5/16/19,40,5.714285714,NEW_YORK,N12,19x13,19x13_NY24,M,RT,17.12,71.5
4/6/19,5/22/19,46,6.571428571,NEW_YORK,N12,19x13,19x13_NY24,M,RT,15.81,70.5
4/6/19,5/30/19,54,7.714285714,NEW_YORK,N12,19x13,19x13_NY24,M,RT,16.44,73
4/6/19,6/18/19,73,10.42857143,NEW_YORK,N12,19x13,19x13_NY24,M,RT,17.95,73
4/6/19,5/1/19,25,3.571428571,NEW_YORK,N12,19x13,19x13_NY25,F,RT,8.93,59
4/6/19,5/10/19,34,4.857142857,NEW_YORK,N12,19x13,19x13_NY25,F,RT,12.28,66.5
4/6/19,5/16/19,40,5.714285714,NEW_YORK,N12,19x13,19x13_NY25,F,RT,13.09,67.5
4/6/19,5/22/19,46,6.571428571,NEW_YORK,N12,19x13,19x13_NY25,F,RT,12.86,68.5
4/6/19,5/30/19,54,7.714285714,NEW_YORK,N12,19x13,19x13_NY25,F,RT,13.12,68.5
4/6/19,6/20/19,75,10.71428571,NEW_YORK,N12,19x13,19x13_NY25,F,RT,14.08,70.5
4/6/19,5/1/19,25,3.571428571,NEW_YORK,N12,19x13,19x13_NY26,M,COLD,10.61,65
4/6/19,5/10/19,34,4.857142857,NEW_YORK,N12,19x13,19x13_NY26,M,COLD,12.99,68
4/6/19,5/16/19,40,5.714285714,NEW_YORK,N12,19x13,19x13_NY26,M,COLD,13.82,69
4/6/19,5/22/19,46,6.571428571,NEW_YORK,N12,19x13,19x13_NY26,M,COLD,14.65,70.5
4/6/19,5/30/19,54,7.714285714,NEW_YORK,N12,19x13,19x13_NY26,M,COLD,14.98,72
4/6/19,6/18/19,73,10.42857143,NEW_YORK,N12,19x13,19x13_NY26,M,COLD,17.3,73
4/17/19,5/13/19,26,3.714285714,BRAZIL,N13,193x255,193x255_BZ37,F,RT,7.25,60.5
4/17/19,5/21/19,34,4.857142857,BRAZIL,N13,193x255,193x255_BZ37,F,RT,9.55,
4/17/19,5/28/19,41,5.857142857,BRAZIL,N13,193x255,193x255_BZ37,F,RT,10.29,70
4/17/19,5/28/19,41,5.857142857,BRAZIL,N13,193x255,193x255_BZ37,F,RT,12.21,77
4/17/19,5/13/19,26,3.714285714,BRAZIL,N13,193x255,193x255_BZ39,F,COLD,7.07,62
4/17/19,5/21/19,34,4.857142857,BRAZIL,N13,193x255,193x255_BZ39,F,COLD,9.18,
4/17/19,5/28/19,41,5.857142857,BRAZIL,N13,193x255,193x255_BZ39,F,COLD,11.18,68
4/17/19,5/28/19,41,5.857142857,BRAZIL,N13,193x255,193x255_BZ39,F,COLD,13.47,75.5
4/19/19,5/14/19,25,3.571428571,NEW_YORK,N14,19x13,19x13_NY27,F,COLD,12.42,66
4/19/19,5/21/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY27,F,COLD,14.04,70.5
4/19/19,5/28/19,39,5.571428571,NEW_YORK,N14,19x13,19x13_NY27,F,COLD,16.33,71
4/19/19,7/6/19,78,11.14285714,NEW_YORK,N14,19x13,19x13_NY27,F,COLD,18.7,76.5
4/19/19,5/14/19,25,3.571428571,NEW_YORK,N14,19x13,19x13_NY28,M,RT,11.56,64.5
4/19/19,5/21/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY28,M,RT,14.6,71
4/19/19,5/28/19,39,5.571428571,NEW_YORK,N14,19x13,19x13_NY28,M,RT,15,74
4/19/19,7/6/19,78,11.14285714,NEW_YORK,N14,19x13,19x13_NY28,M,RT,17.91,76
4/19/19,5/14/19,25,3.571428571,NEW_YORK,N14,19x13,19x13_NY29,F,RT,10.22,62
4/19/19,5/21/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY29,F,RT,12.98,67
4/19/19,5/28/19,39,5.571428571,NEW_YORK,N14,19x13,19x13_NY29,F,RT,13.28,71
4/19/19,7/6/19,78,11.14285714,NEW_YORK,N14,19x13,19x13_NY29,F,RT,14.97,73.5
4/19/19,5/14/19,25,3.571428571,NEW_YORK,N14,19x13,19x13_NY31,F,RT,10.64,64
4/19/19,5/21/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY31,F,RT,12.85,69.5
4/19/19,5/28/19,39,5.571428571,NEW_YORK,N14,19x13,19x13_NY31,F,RT,12.94,71.5
4/19/19,7/6/19,78,11.14285714,NEW_YORK,N14,19x13,19x13_NY31,F,RT,14.78,73
4/19/19,5/14/19,25,3.571428571,NEW_YORK,N14,19x13,19x13_NY30,M,RT,10.16,62
4/19/19,5/21/19,32,4.571428571,NEW_YORK,N14,19x13,19x13_NY30,M,RT,13.3,67
4/19/19,5/28/19,39,5.571428571,NEW_YORK,N14,19x13,19x13_NY30,M,RT,15.13,70
4/19/19,7/19/19,91,13,NEW_YORK,N14,19x13,19x13_NY30,M,RT,18.26,73
4/17/19,5/13/19,26,3.714285714,BRAZIL,N13,193x255,193x255_BZ35,F,RT,6.24,
4/17/19,5/21/19,34,4.857142857,BRAZIL,N13,193x255,193x255_BZ35,F,RT,8.13,
4/17/19,5/28/19,41,5.857142857,BRAZIL,N13,193x255,193x255_BZ35,F,RT,8.94,
4/17/19,7/17/19,91,13,BRAZIL,N13,193x255,193x255_BZ35,F,RT,11.37,
4/22/19,5/17/19,25,3.571428571,BRAZIL,N13,193x255,193x255_BZ36,M,RT,6.29,59.5
4/22/19,5/25/19,33,4.714285714,BRAZIL,N13,193x255,193x255_BZ36,M,RT,8.61,66
4/22/19,7/17/19,86,12.28571429,BRAZIL,N13,193x255,193x255_BZ36,M,RT,11.8,79.5
4/22/19,5/17/19,25,3.571428571,BRAZIL,N13,193x255,193x255_BZ41,F,COLD,5.57,56.5
4/22/19,5/25/19,33,4.714285714,BRAZIL,N13,193x255,193x255_BZ41,F,COLD,7.62,60
4/22/19,7/17/19,86,12.28571429,BRAZIL,N13,193x255,193x255_BZ41,F,COLD,11.74,71
4/22/19,5/17/19,25,3.571428571,BRAZIL,N13,193x255,193x255_BZ43,F,RT,6.26,60.5
4/22/19,5/25/19,33,4.714285714,BRAZIL,N13,193x255,193x255_BZ43,F,RT,8.81,65
4/22/19,7/17/19,86,12.28571429,BRAZIL,N13,193x255,193x255_BZ43,F,RT,11.23,78
4/22/19,5/17/19,25,3.571428571,BRAZIL,N13,193x255,193x255_BZ34,M,RT,6.14,60.5
4/22/19,5/25/19,33,4.714285714,BRAZIL,N13,193x255,193x255_BZ34,M,RT,9.39,66
4/22/19,7/7/19,76,10.85714286,BRAZIL,N13,193x255,193x255_BZ34,M,RT,13.89,80
4/22/19,5/17/19,25,3.571428571,BRAZIL,N13,193x255,193x255_BZ38,M,COLD,6.04,61
4/22/19,5/25/19,33,4.714285714,BRAZIL,N13,193x255,193x255_BZ38,M,COLD,8.35,62
4/22/19,7/7/19,76,10.85714286,BRAZIL,N13,193x255,193x255_BZ38,M,COLD,13.59,72
4/28/19,5/23/19,25,3.571428571,NEW_YORK,N12,19x13,19x13_NY32,M,COLD,9.63,60.5
4/28/19,5/30/19,32,4.571428571,NEW_YORK,N12,19x13,19x13_NY32,M,COLD,13.56,67
4/28/19,6/12/19,45,6.428571429,NEW_YORK,N12,19x13,19x13_NY32,M,COLD,17.52,
4/28/19,7/19/19,82,11.71428571,NEW_YORK,N12,19x13,19x13_NY32,M,COLD,17.44,73
4/28/19,5/23/19,25,3.571428571,NEW_YORK,N12,19x13,19x13_NY33,F,RT,10.62,61
4/28/19,5/30/19,32,4.571428571,NEW_YORK,N12,19x13,19x13_NY33,F,RT,12.61,65
4/28/19,6/12/19,45,6.428571429,NEW_YORK,N12,19x13,19x13_NY33,F,RT,14.24,
4/28/19,7/19/19,82,11.71428571,NEW_YORK,N12,19x13,19x13_NY33,F,RT,17.23,72
4/28/19,5/23/19,25,3.571428571,NEW_YORK,N12,19x13,19x13_NY34,M,RT,9.22,58
4/28/19,5/30/19,32,4.571428571,NEW_YORK,N12,19x13,19x13_NY34,M,RT,11.1,64
4/28/19,6/12/19,45,6.428571429,NEW_YORK,N12,19x13,19x13_NY34,M,RT,12.63,
4/28/19,7/19/19,82,11.71428571,NEW_YORK,N12,19x13,19x13_NY34,M,RT,16.31,72
9/22/18,10/14/18,22,3.142857143,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,10.13,69
9/22/18,10/17/18,25,3.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,10.18,71.5
9/22/18,10/24/18,32,4.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,11.79,73.5
9/22/18,10/31/18,39,5.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,13.09,76.5
9/22/18,11/7/18,46,6.571428571,F1_HYBRID,F1,19x13X193x255,NYBZ1,F,COLD,14.01,78.5
